"original"	"varname"	"varnum"	"T"	"pval"	"rownum"
0.00215161769021161	"V1"	1	0.143708422860761	0.885737210752904	8192
-0.0056044435797548	"PACALDtex_l"	2	-0.374330689092598	0.70817609399503	8192
-0.00192054770103189	"PHEtex_l"	3	-0.12827499631926	0.897937133855813	8192
-0.00162636132765528	"EX_ala_B_e_l"	4	-0.108625984328884	0.91350403560472	8192
0.0180215994941516	"TRPtex_l"	5	1.20387107957037	0.228703286501938	8192
-0.0025523875776926	"TYMtex_l"	6	-0.17047635401959	0.864643259822236	8192
0.00823968209998318	"DINStex_l"	7	0.550352965572103	0.582104857888365	8192
0.000359720030109206	"DMStex_l"	8	0.0240259606149352	0.980832975692501	8192
0.00306086354267311	"BUTtex_l"	9	0.204438231145573	0.83802038305503	8192
0.00326080255573378	"F6PA_l"	10	0.217792501565023	0.827600748257034	8192
0.0108687075654874	"GUAtpp_l"	11	0.725971661488047	0.467894228243786	8192
0.00419038673375898	"PPM2_l"	12	0.279881395578984	0.779581477542161	8192
-0.00369613317354796	"DMSOtex_l"	13	-0.246869074476153	0.805020910206718	8192
0.000649902865147257	"3GMPtex_l"	14	0.0434074881072338	0.965378651395926	8192
0.0029032979400088	"Ktex_l"	15	0.193914171009464	0.846251916433941	8192
-0.00171051487717197	"EX_5dglcn_e_l"	16	-0.114246683790801	0.909047387176971	8192
-0.00394936766149224	"MICITDr_copy1_l"	17	-0.263783158620725	0.791959196465186	8192
0.00333673763591556	"ACALD_l"	18	0.222864342875739	0.823651292052324	8192
0.00283758475487408	"MLTP1_l"	19	0.189525085950019	0.849689918030904	8192
0.00523791350095123	"CGLYtex_l"	20	0.349848802333776	0.726468686735855	8192
0.00731299621075751	"EX_k_e_l"	21	0.488453328443536	0.62525278528708	8192
-0.00584835624889671	"HISt2rpp_l"	22	-0.390622592846239	0.696094875469588	8192
-0.00597323976196318	"HPPPNtex_l"	23	-0.398964089499488	0.689938760973555	8192
0.00125901540104361	"EX_5mtr_e_l"	24	0.0840906091523742	0.93298816419242	8192
0.0036693979547637	"ACGAL1Ptex_l"	25	0.245083373691269	0.806403149262251	8192
-0.00163479932038303	"GTHRDtex_l"	26	-0.109189566168631	0.913057046876679	8192
-0.00322616587791064	"O2Stex_l"	27	-0.215479056479849	0.829403689795063	8192
0.00124236573177625	"EX_gua_e_l"	28	0.0829785631796348	0.933872307867984	8192
0.00463847784234427	"ILEt2rpp_l"	29	0.309810598016123	0.756719462627631	8192
0.00951412800325757	"12PPDStpp_l"	30	0.635484201932285	0.525145262698554	8192
-0.0184848973164127	"QUIN2tex_l"	31	-1.2348305459346	0.216958611877827	8192
0.0089768001391859	"HYXNtex_l"	32	0.59959108479564	0.548809241182026	8192
0.00622695214063741	"EX_csn_e_l"	33	0.415910667446404	0.677495379437975	8192
0.00307277414756105	"EX_dmso_e_l"	34	0.205233760220241	0.837398857840694	8192
0.000724806834727492	"ALLPI_l"	35	0.0484103815593887	0.961391352833544	8192
0.00655734478515176	"EX_trp__L_e_l"	36	0.437979182220472	0.661422579776181	8192
-0.00465532191089771	"CYStex_l"	37	-0.310935661888712	0.755864060545159	8192
0.00809955009023992	"ACGALtex_l"	38	0.540992510918711	0.588539756810422	8192
0.00163307847440851	"MANAO_l"	39	0.109074629170286	0.91314820362275	8192
-0.00664511632772121	"EX_h_e_l"	40	-0.443841889775096	0.657178426788253	8192
0.00220313973941595	"ACACT5r_l"	361	0.147149641988954	0.883020557279388	8192
-0.00392169450325044	"VALtex_l"	362	-0.261934805572626	0.793383798602622	8192
0.00285186613733585	"SUCRtex_l"	363	0.190478961316304	0.848942495074601	8192
-0.00288513999005267	"GALAMtex_l"	364	-0.192701373257451	0.847201619763395	8192
0.00181300027101667	"LCARS_l"	365	0.121091788699407	0.903623786645346	8192
-0.000272181064705334	"EX_fe3hox_e_l"	366	-0.0181791693887306	0.985496733293907	8192
0.0460033497575031	"HCO3E_l"	367	3.07585320742696	0.00211172610346155	8192
-7.3077854762821e-05	"GDPtex_l"	368	-0.00488092239654812	0.996105821084509	8192
0.00303122803178861	"EX_glyb_e_l"	369	0.202458826549032	0.839567275965355	8192
0.0026990925424336	"CTECOAI8_copy1_l"	370	0.180274985298116	0.856944881252653	8192
-0.00523226886401886	"NO2t2rpp_l"	371	-0.349471777481564	0.726751650736236	8192
-0.0015861324422197	"ARABDI_l"	372	-0.105939057790541	0.915635468013406	8192
-0.00575030344495664	"EX_ade_e_l"	373	-0.384073245268403	0.700942465910066	8192
-0.0154159811408341	"EX_cellb_e_l"	374	-1.02976681839359	0.303175308375066	8192
-0.00400716274522945	"4HOXPACDtex_l"	375	-0.267643425399225	0.788986174557523	8192
-0.0057412362527707	"EX_galam_e_l"	376	-0.383467611001547	0.701391354045233	8192
-0.000465912813741662	"NH4tpp_l"	377	-0.0311186546945319	0.975176304666252	8192
-0.00818678247905554	"MELIBtex_l"	378	-0.546819404371415	0.58453016070168	8192
-0.00347624053183652	"EX_glyc_e_l"	379	-0.232182003653686	0.816407305135852	8192
-0.0109960417431736	"DCYTtex_l"	380	-0.734477927565636	0.462696111876375	8192
-0.00150201189107083	"3ntymex_l"	381	-0.100320565689627	0.920094338849401	8192
-0.00289239774619235	"HPYRI_l"	382	-0.193186130068417	0.846821995417369	8192
-0.00784405134276586	"NI2tex_l"	383	-0.523925939173435	0.600356080137885	8192
